positivePoints,negativePoints,commentText,like,dislike,"کيفيت ساخت","سهولت در استفاده","امکانات و قابليت ها","ارزش خريد به نسبت قيمت"
"کيفيت بسيار خوب","نصب سخت","عالیه حتما بخرید فقط نصبش یکم سخته",0,0,5,5,5,5
