positivePoints,negativePoints,commentText,like,dislike,"کيفيت ساخت","سهولت در استفاده","امکانات و قابليت ها","ارزش خريد به نسبت قيمت"
,"بيسيم نبودن","ایول بالاخره دیجی کالا این هم دسته عالی هم آورد.امیدوارم کیفیتش ساختش خیلی خوب باشه.",0,0,5,5,5,5
