positivePoints,negativePoints,commentText,like,dislike,"کيفيت ساخت","سهولت در استفاده","امکانات و قابليت ها","ارزش خريد به نسبت قيمت"
,,"اندازه هاش خیلی دقیق هست و فقط میتونم بگم عالیه",0,0,5,5,5,5
