positivePoints,negativePoints,commentText,like,dislike,"کيفيت ساخت","سهولت در استفاده","امکانات و قابليت ها","ارزش خريد به نسبت قيمت"
,,"برچسب خوبی نیست و زود از روی دستگاه کنده میشه.",0,0,0,0,0,0
