positivePoints,negativePoints,commentText,like,dislike,"کيفيت ساخت","سهولت در استفاده","امکانات و قابليت ها","ارزش خريد به نسبت قيمت"
زيبايي,قيمت,"خیلی خوب وخوشگله ولی نسبت به قیمتش نمی ارزه و در ضمن من قلبم ریخت تا نسبش کردم ولی خوبه",0,0,0,0,0,0
