positivePoints,negativePoints,commentText,like,dislike,"کيفيت ساخت","سهولت در استفاده","امکانات و قابليت ها","ارزش خريد به نسبت قيمت"
,"از بين ميره","کمتر از سه روز باز میشه و از بین میره خیلی بده",0,3,0,0,0,0
