positivePoints,negativePoints,commentText,like,dislike,"کيفيت عمومي عکس و فيلم","کيفيت ساخت",ارگونومي,"امکانات و قابليت ها","ارزش در برابر قيمت"
,,"کیفیت عکس در حد گوشی موبایل با همین رده ی قیمتی",1,4,1,2,2,1,0
