positivePoints,negativePoints,commentText,like,dislike,"کيفيت عمومي عکس و فيلم","کيفيت ساخت",ارگونومي,"امکانات و قابليت ها","ارزش در برابر قيمت"
"نسبت به قيمتش عاليه",,"دوربین خیلی عالیییه کاشکی دیحی کالا چند مدل بالاترش رو هم میاوردی",0,0,5,5,5,5,5
