positivePoints,negativePoints,commentText,like,dislike,"کيفيت عمومي عکس و فيلم","کيفيت ساخت",ارگونومي,"امکانات و قابليت ها","ارزش در برابر قيمت"
"وزن سبک
اندزه کوچک
کيفيت عکسبرداري بالا",,"من این دوریینو دیروز کادو گرفتم.قبلش یه نیکون d3100 داشتم که با این دوربین قابل مقایسه نبود",13,3,3,3,3,3,3
