positivePoints,negativePoints,commentText,like,dislike,"کيفيت پخش صدا","کيفيت ساخت","ارزش خريد در برابر قيمت","امکانات و قابليت‌ها"
,,"این اسپیکر ابعادش خیلی کوچیک و وزنش کلا 160 گرم ضد آب هم هست من از قرمزش خیلی خوشم اومده احتمالا یکی میخرم",0,0,5,5,5,5
