positivePoints,negativePoints,commentText,like,dislike,"کيفيت عمومي پخش صدا","امکانات و قابليت ها",ارگونومي,"کيفيت ساخت","ارزش خريد در برابر قيمت"
,"در هنگام پخش صدا يک نويز عجيب و بسيار بلند دارد","اصلا نخرید. نویزی که داره اعصاب رو به هم می ریزه مگر این که همیشه صدا تا آخر بالا باشه که صدای نویز رو کم بشنوید",2,1,0,3,3,2,0
