positivePoints,negativePoints,commentText,like,dislike,"کيفيت پخش صدا","کيفيت ساخت","ارزش خريد در برابر قيمت","امکانات و قابليت‌ها"
,,"نان استاپ 10 ساعت میتونی باهاش موسیقی گوش کنی بیس و صدای کریتیوم که دیگه تعریف نمیخواد همه میدونند عالیه توی سایتش زده برای اینکه صدای قوی تری داشته باشین میتونین هم زمان از دوتاش باهم استفاده کنید",2,0,5,5,5,5
