positivePoints,negativePoints,commentText,like,dislike,"کيفيت عمومي پخش صدا","امکانات و قابليت ها",ارگونومي,"کيفيت ساخت","ارزش خريد در برابر قيمت"
"خوش ساخت
قالب بودن در گوش
کيفيت کابل","کيفيت صداي پايين","همه چیش خوبه اما به نسبت اجناس با قیمت مشابه کیفیت صدای پایینی داره.
به درد کسایی میخوره که بخوان یه آهنگ رو با یه کیفیت معمولی و صدای متوسط گوش کنن",0,0,0,2,3,4,0
