positivePoints,negativePoints,commentText,like,dislike,"کيفيت پخش صدا","کيفيت ساخت","ارزش خريد در برابر قيمت","امکانات و قابليت‌ها"
"کيفيت بالاي صدا","دکمه ها کمي محکمه","خیلی خوبه درواقع عالیه",2,0,5,5,5,5
