positivePoints,negativePoints,commentText,like,dislike,"دقت و عملکرد","طراحي و کيفيت ساخت","امکانات و قابليت‌ها","ارزش خريد در برابر قيمت","خوش دست بودن"
,,"یکی از بهترین موس های گیمینگ هست اصلا فکر نمیکردم تو ایران پیدا بشه .",1,0,5,5,5,5,5
