positivePoints,negativePoints,commentText,like,dislike,"کيفيت عمومي پخش صدا","امکانات و قابليت ها",ارگونومي,"کيفيت ساخت","ارزش خريد در برابر قيمت"
هيچي,"تا دلت بخواد","گوش زود عرق میکنه صدا ش به بیرون زیاد میره",0,0,3,3,3,2,2
