positivePoints,negativePoints,commentText,like,dislike,"ارزش خريد در برابر قيمت","عملکرد سخت افزار داخلي و باتري","کيبورد و تاچ پد","کيفيت صفحه نمايش و بلندگوها","امکانات و قابليت ها","طراحي و کيفيت ساخت"
"همه چي مخصوصا سي پي يو 6920","گرافيک 455","از همه نظر حرف اول رو میزنه به جز کارت گرافیک که به شدت ضعیفه حتی از 960m که مقابل گرافیک های سری 10 حرفی برای گفتن نداره هم ضعیفتره نمیدونم چرا اپل amd رو ول نمیکنه",0,0,3,4,5,5,5,5
,,"با توجه به مشخصات روی کاغذ اصلا ارزش خرید نداره لپتاپ های بهتری با این مشخصات هستند که قیمت نصف این رو دارن
اپل واقعا شورش رو درآورده با محصولاتش",4,6,0,5,5,5,5,3
,,"از همه جهات واقعا لبتاپ عالی هستش",2,2,5,5,5,5,3,5
