positivePoints,negativePoints,commentText,like,dislike,"ارزش خريد در برابر قيمت","عملکرد سخت افزار داخلي و باتري","کيبورد و تاچ پد","کيفيت صفحه نمايش و بلندگوها","امکانات و قابليت ها","طراحي و کيفيت ساخت"
"گرافيک بالا
رمddr3
باتري متوسطي داره اما زمان شارژ پاييني داره حدودا دو ساعت طول ميکشه
باتري جدا ميشه که براي بازي خيلي خوبه وبرق مستقيم بهش وصل ميشه
سيستم خنک کننده خوبي داره به طوري که رويpesبا کيفيت بالا بعد چند ساعت بازي داغ نميکنه","نداشتن کيبورد فارسي که با يه برچسب حل ميشه","این لپ تاپ واقعا عالیه من خودم یک ماهه دارم که میخوام از تجربیاتم براتون استفده کنم
یکی از بهتریسیستم های خنک کننده را دارد که تویpesبا کیفیت بالا داغ نمیکنه
سخت افزار فوق العاده ای داره که نید فور اسپید موست وانت با کیفیت بالا توش اجرا میشه
باتریش خیلی خوب شارژ میشه وجدا هم میشه که یکی از مزیتاشه
از دیجی کالا هم برای موجود کردن این لپ تاپ سپاس گذارم",0,0,5,5,4,5,5,5
,,"این لپ تاپ رو من دیروز سفارش دادم با بررسی هایی که انجام دادم متوجه شدم که این لپ تاپ واقعا همه کاره است. کیفیت ساخت خوب وزیبایی سی پی یو core i5و رم 8 و از همه مهمتر گرافیک 4 جیفورس چیزی هست که کسایی رو که مثل من به بازی کردن هم علاقه دارند راضی میکنه .... روهم عالیه",5,0,5,4,4,4,5,4
,,"متاسفانه در زمینه باتری اصلا 9 ساعت شارژ دهی ندارد و از دیجی خواهش میکنم که اون عدد 9 ساعت رو هرچه سریعتر حذف کند چون فقط 3 ساعت شارژدهی دارد در عملیات خیلی سبک.",2,1,3,3,3,3,3,3
,,"با این مشخصات خوبه",1,4,3,3,3,3,3,5
