positivePoints,negativePoints,commentText,like,dislike,"ارزش خريد در برابر قيمت","عملکرد سخت افزار داخلي و باتري","کيبورد و تاچ پد","کيفيت صفحه نمايش و بلندگوها","امکانات و قابليت ها","طراحي و کيفيت ساخت"
"بدنه تمام آلمينيومي و خوش کيفيت","صفحه نمايش ips نيست.","واقعا با این بدنه حیفه صفحه نمایش IPS نیست قیمتش هم میتونست خیلی بهتر باشه ولی خوب خودتون شرایط رو می بینید دیجی تقصیری نداره!
swift 7 و swift 5 رو هم بیارید اونا هم عالیند.",3,1,5,4,5,3,3,5
