positivePoints,negativePoints,commentText,like,dislike,"ارزش خريد در برابر قيمت","عملکرد سخت افزار داخلي و باتري","کيبورد و تاچ پد","کيفيت صفحه نمايش و بلندگوها","امکانات و قابليت ها","طراحي و کيفيت ساخت"
,,"مدل الترابوک ایسوس امکانات بسیار بهتری نسبت به این مدل دارد توصیه می کنم مدل 512 ssd که البته گرانتر است را بخرید چون 256 واقعا کم است",1,4,0,0,0,0,0,0
,,"امکاناتش کمه و خیلی هم گرونه",3,5,1,5,4,5,1,4
