positivePoints,negativePoints,commentText,like,dislike,"ارزش خريد در برابر قيمت","عملکرد سخت افزار داخلي و باتري","کيبورد و تاچ پد","کيفيت صفحه نمايش و بلندگوها","امکانات و قابليت ها","طراحي و کيفيت ساخت"
"قيمت مناسب تر نسبت به رقبا
طراحي زيبا
وزن مناسب
کيبورد با پس زمينه ي قرمز",باتري,"سلام
این لپ تاپ امسال به جدیدترین سخت افزار به روز شده و با پردازنده 7700 و گرافیک 1060 به زودی وارد بازار میشه.
هم چنین حسگر اثر انگشت هم بهش اضافه شده که خیلی خوب شده.
فقط امیدوارم قیمتش زیاد بالا نره.
در کل لپ تاپ خوبیه.",2,0,4,4,4,4,4,4
"پردازنده بسيار قوي سري HQ
صفحه نمايش IPS
داراي 2 عدد فن خنک کننده در پشت دستگاه
داراي پورت USB Type C با پشتيباني از Thunderbolt 3","طراحي ساده
کيفيت بدنه معمولي (غير فلز)","واقعاً لپتاپ قدرتمندی است ولی با اومدن نسل جدید گرافیک 1060 و همچنین پردازنده 7700HQ شاید چند ماه صبر برای خرید نسخه بروز اون لپتاپ ها منطقی باشه.

نکته خیلی مثبتی که این لپتاپ داره فن هاش هست که پشتش هستند. متاسفانه زنبوک ها (Asus Zenbook) زیر مانیتور هستند و به همین دلیل حرارت رو به مانیتور منتقل می کنند که اصلاً خوب نیست.

من بخاطر طراحی خیلی خوب و جنس بدنه عالیه زنبوک میخواستم بخرم که بخاطر همین قضیه نخریدم. البته این مسئله برای سری پردازنده های سری U که ضعیفتر هستند خیلی اهمیت نداره چون حرارت خیلی کمی تولید میکنند و خرید زنبوک با پردازنده سری U مشکلی نداره و سری HQ مسئله حرارت مهم خواهد بود. بنابراین اگر سری HQ مد نظرتون هست بهتره به فکر سری N ایسوس باشید تا زنبوک.",2,0,5,4,3,4,5,3
,,"نسبت به قیمتش ضعفی نداره جدیدا اپدیت هم شده با سی پی یو 7700HQ و گرافیک 1060 مدل اپدیت شده این لپتاپ و اپدیت شده زنبوک پرو ایسوس دو گزینه اصلی من هستن برا خرید بعد از عید",6,0,4,4,5,4,5,3
