id,title,price,userRate,recommendationCount,"کیفیت عمومی عکس و فیلم","کیفیت ساخت",ارگونومی,"امکانات و قابلیت ها","ارزش در برابر قیمت"
205472,"1,299,000","Gopro HERO5 Session Action Camera
دوربين فيلمبرداري ورزشي گوپرو مدل HERO5 Session",۵,0,,,,,,"دوربين فيلم برداري",دوربين,"کالاي ديجيتال","فروشگاه اینترنتی دیجی کالا"
203614,"1,079,000","Yashica YAC 430 Action Camera
دوربین فیلمبرداری ورزشی یاشیکا مدل YAC 430",,0,,,,,,"دوربين فيلم برداري",دوربين,"کالاي ديجيتال","فروشگاه اینترنتی دیجی کالا"
203606,"919,000","Yashica YAC 401 Action Camera
دوربین فیلمبرداری ورزشی یاشیکا مدل YAC 401",۲.۹,0,3,3,3,3,2,"دوربين فيلم برداري",دوربين,"کالاي ديجيتال","فروشگاه اینترنتی دیجی کالا"
203588,"799,000","Yashica YAC 436 Action Camera
دوربین فیلمبرداری ورزشی یاشیکا مدل YAC 436",۰.۳,0,,,,1,,"دوربين فيلم برداري",دوربين,"کالاي ديجيتال","فروشگاه اینترنتی دیجی کالا"
196512,"335,000","Polaroid Cube Action Camera
دوربین فیلمبرداری ورزشی پولاروید مدل Cube",۳,0,3,3,3,3,3,"دوربين فيلم برداري",دوربين,"کالاي ديجيتال","فروشگاه اینترنتی دیجی کالا"
196494,"605,000","Polaroid Cube Plus Action Camera
دوربین فیلمبرداری ورزشی پولاروید مدل Cube plus",۳.۶,0,3.5,3.5,3.8,3.8,3.8,"دوربين فيلم برداري",دوربين,"کالاي ديجيتال","فروشگاه اینترنتی دیجی کالا"
185937,"557,000","Rollei 415 Action Camera
دوربين فيلمبرداري ورزشي رولي مدل 415",,0,,,,,,"دوربين فيلم برداري",دوربين,"کالاي ديجيتال","فروشگاه اینترنتی دیجی کالا"
185799,"457,000","Rollei 300 Plus Action Camera
دوربين فيلمبرداري ورزشي رولي مدل 300 Plus",۵,0,,,,,,"دوربين فيلم برداري",دوربين,"کالاي ديجيتال","فروشگاه اینترنتی دیجی کالا"
183222,"999,000","Xiaomi Yi 4K Action Camera
دوربين شياومي مدل Yi 4K",۴,0,4.1,3.9,3.8,3.9,3.9,"دوربين فيلم برداري",دوربين,"کالاي ديجيتال","فروشگاه اینترنتی دیجی کالا"
178562,"1,488,000","Gopro Hero5 Black Action Camera
دوربين فيلم برداري ورزشي گوپرو مدل HERO5 Black",۴,0,4.3,4.2,3.9,3.8,3.5,"دوربين فيلم برداري",دوربين,"کالاي ديجيتال","فروشگاه اینترنتی دیجی کالا"
174096,"5,789,000","Sony AXP55 4K Handycam
دوربين فيلم برداري سوني مدل AXP55 4K",۳.۹,0,4.1,4.1,3.9,3.9,3.2,"دوربين فيلم برداري",دوربين,"کالاي ديجيتال","فروشگاه اینترنتی دیجی کالا"
173708,"329,000","Xiaomi Yi Car Camera Recorder
دوربين شياومي مدل Yi Car Camera Recorder",۲.۸,0,3.1,2.8,2.7,2.3,2.6,"دوربين فيلم برداري",دوربين,"کالاي ديجيتال","فروشگاه اینترنتی دیجی کالا"
173678,"2,395,000","DJI Osmo Handheld 4K Camera Bundle Package
دوربين فيلمبرداري دستي DJI مدل Osmo Handheld 4K Camera باندل شده",۳.۹,0,4,3.9,3.9,3.9,3.6,"دوربين فيلم برداري",دوربين,"کالاي ديجيتال","فروشگاه اینترنتی دیجی کالا"
171092,"1,499,000","Sony HDR-AS50R Action Cam with Live-View Remote
دوربين فيلم برداري ورزشي سوني مدل HDR-AS50R همراه با Live-View Remote",۳.۴,0,3.5,3.7,3.2,3.3,3.5,"دوربين فيلم برداري",دوربين,"کالاي ديجيتال","فروشگاه اینترنتی دیجی کالا"
153062,"770,000","Transcend DrivePro 520 Car Video Recorder
دوربين فيلم برداري خودرو ترنسند مدل DrivePro 520",۳.۱,0,3.2,3.2,2.6,3.2,2.2,"دوربين فيلم برداري",دوربين,"کالاي ديجيتال","فروشگاه اینترنتی دیجی کالا"
153057,"640,000","Transcend DrivePro 220 Car Video Recorder
دوربين فيلم برداري خودرو ترنسند مدل DrivePro 220",۳.۶,0,3.6,3.6,3.6,3.7,3.4,"دوربين فيلم برداري",دوربين,"کالاي ديجيتال","فروشگاه اینترنتی دیجی کالا"
153052,"535,000","Transcend DrivePro 200 Car Video Recorder
دوربين فيلم برداري خودرو ترنسند مدل DrivePro 200",۳.۲,0,3,3.4,3.2,3.4,2.6,"دوربين فيلم برداري",دوربين,"کالاي ديجيتال","فروشگاه اینترنتی دیجی کالا"
153039,"470,000","Transcend DrivePro 100 Car Video Recorder
دوربين فيلم برداري خودرو ترنسند مدل DrivePro 100",۱.۸,0,3,3,3,,,"دوربين فيلم برداري",دوربين,"کالاي ديجيتال","فروشگاه اینترنتی دیجی کالا"
150573,"959,000","Gopro HERO Session Action Camera
دوربين فيلمبرداري ورزشي گوپرو مدل HERO Session",۴.۶,0,4.8,,4.7,4.3,4.3,"دوربين فيلم برداري",دوربين,"کالاي ديجيتال","فروشگاه اینترنتی دیجی کالا"
147993,"799,000","AEE S80 Actioncam
دوربين فيلمبرداري ورزشي AEE مدل S80",۴.۵,0,4.5,4.5,4.5,4.5,4.4,"دوربين فيلم برداري",دوربين,"کالاي ديجيتال","فروشگاه اینترنتی دیجی کالا"
147949,"1,219,000","AEE S77 Actioncam
دوربين فيلمبرداري ورزشي AEE مدل S77",۴.۲,0,4.2,4.2,4.2,4.2,4.2,"دوربين فيلم برداري",دوربين,"کالاي ديجيتال","فروشگاه اینترنتی دیجی کالا"
147250,"1,199,000","AEE S71Tplus 4K Actioncam
دوربين فيلمبرداري ورزشي AEE مدل S71Tplus 4K",۳.۶,0,3.8,3.6,3.4,3.4,3.8,"دوربين فيلم برداري",دوربين,"کالاي ديجيتال","فروشگاه اینترنتی دیجی کالا"
145074,"4,299,000","Sony FDR-AX53 Camcorder
دوربين فيلم برداري سوني مدل FDR-AX53",۳.۵,0,3.7,3.7,3.6,3.4,3,"دوربين فيلم برداري",دوربين,"کالاي ديجيتال","فروشگاه اینترنتی دیجی کالا"
145041,"2,999,000","Sony HDR-PJ675 Camcorder
دوربين فيلم برداري سوني مدل HDR-PJ675",۳.۴,0,3.4,3.4,3.6,3.4,3.4,"دوربين فيلم برداري",دوربين,"کالاي ديجيتال","فروشگاه اینترنتی دیجی کالا"
92340,"859,000","Canon Legria HF R606 With 16GB SD Card Camcorder
دوربين فيلمبرداري کانن لگريا HF R606 به همراه کارت حافظه 16 گيگابايت",۳.۷,0,3.8,3.7,3.9,3.6,3.7,"دوربين فيلم برداري",دوربين,"کالاي ديجيتال","فروشگاه اینترنتی دیجی کالا"
90774,"1,499,000","Sony HDR-PJ410 Camcorder
دوربين فيلمبرداري سوني HDR-PJ410",۳.۶,0,3.5,3.5,3.4,3.7,3.3,"دوربين فيلم برداري",دوربين,"کالاي ديجيتال","فروشگاه اینترنتی دیجی کالا"
90772,"1,099,000","Sony HDR-CX405 Camcorder
دوربين فيلمبرداري سوني مدل HDR-CX405",۳.۵,0,3.5,3.2,3.7,3.5,3.2,"دوربين فيلم برداري",دوربين,"کالاي ديجيتال","فروشگاه اینترنتی دیجی کالا"
90759,"5,679,000","Sony FDR-AX100 Camcorder
دوربين فيلمبرداري سوني FDR-AX100",۴.۴,0,4.7,4.4,4.3,4.4,2.8,"دوربين فيلم برداري",دوربين,"کالاي ديجيتال","فروشگاه اینترنتی دیجی کالا"
89346,"359,000","Xiaomi YI Actioncam
دوربين فيلمبرداري ورزشي شياومي YI",۳.۸,0,3.8,3.8,3.7,3.8,4,"دوربين فيلم برداري",دوربين,"کالاي ديجيتال","فروشگاه اینترنتی دیجی کالا"
